time_s,vehicle_id,x_m,y_m,speed_mps,lane_id,edge_id,warning_received
43.0,38,503.53953790240115,274.23951533783264,6.404010105037869,724091817#1_0,724091817#1,False
43.0,39,473.8654909651999,283.41107037865675,6.675000301122632,723893749#0_0,723893749#0,False
43.0,40,843.7244572678654,592.0505043192653,5.923593912787413,35113168_0,35113168,False
43.0,41,70.85964059986549,328.40801403894847,4.3189196704785635,35114429#1_0,35114429#1,False
43.0,43,574.67,398.87,0.0,817914016#1_0,817914016#1,False
43.1,14,541.9430452677937,378.48744484282867,15.635706058665075,:11703388662_0_0,:11703388662_0,False
43.1,16,562.8809152615661,452.38119798712336,19.197282538221618,724060392#1_1,724060392#1,False
43.1,17,656.7166787886424,584.0417804026954,15.506148200305589,682107400#1_0,682107400#1,False
43.1,18,440.20998779926146,326.5315156870977,13.761100807290427,:4597095606_1_1,:4597095606_1,False
43.1,20,531.2919598820168,301.39783879008013,22.64136433069454,:9404261908_0_0,:9404261908_0,False
43.1,28,435.7088443372448,345.50896462668385,3.3397318013180524,-408205324#0_0,-408205324#0,False
43.1,29,441.507240903211,335.62402819708063,2.3319119746997936,:4597095606_7_0,:4597095606_7,False
43.1,3,754.299795102819,440.63682022447296,19.428317923233255,-1278204168#0_0,-1278204168#0,False
43.1,30,665.3432210694393,488.4386906246032,16.976890055627166,817119562#2_0,817119562#2,False
43.1,33,480.8570129866523,261.4361139726607,5.321433267918657,:5778873001_8_0,:5778873001_8,False
43.1,34,694.889890552065,602.8596052184378,18.0835248771439,1041892671_0,1041892671,False
43.1,35,651.1294874512213,301.6250501621441,10.288220837151151,723575894#0_1,723575894#0,False
43.1,36,644.0247431716704,470.41025061555536,1.6908647875350233,724060391#2_0,724060391#2,False
43.1,38,503.9613098909235,274.74638690425115,6.594844696859636,724091817#1_0,724091817#1,False
43.1,39,473.5391088301044,284.01052123235803,6.826717965144631,723893749#0_0,723893749#0,False
43.1,40,843.3194288076871,591.5884048097635,6.144643732641501,35113168_0,35113168,False
43.1,41,71.1116895705597,328.04043876939295,4.45655666083715,35114429#1_0,35114429#1,False
43.1,43,577.14,396.84,0.0,817914016#1_1,817914016#1,False
43.2,14,540.5198371572341,377.84837849124835,15.609379277104875,:11703388662_0_0,:11703388662_0,False
43.2,16,563.8635692722802,450.7028487467137,19.447223871807505,724060392#1_1,724060392#1,False
43.2,17,658.111155905222,584.609409334371,15.05614820030559,682107400#1_0,682107400#1,False
43.2,18,438.96118835716,325.96017140141004,13.730540491948272,459271667#0_1,459271667#0,False
43.2,20,532.746655208485,303.12012021339024,22.525884152332782,:9404261908_0_0,:9404261908_0,False
43.2,28,435.8727479528781,345.2303284801072,3.232727788446754,-408205324#0_0,-408205324#0,False
43.2,29,441.6348858322235,335.39995584886844,2.57891317176117,:4597095606_7_0,:4597095606_7,False
43.2,3,755.2014924221711,438.88881756728404,19.67467090281599,-1278204168#0_0,-1278204168#0,False
43.2,30,664.2139667339463,487.1434473797493,17.1860325569744,817119562#2_0,817119562#2,False
43.2,33,481.29435014407136,261.2370514063065,5.382081948760207,:5778873001_8_0,:5778873001_8,False
43.2,34,693.1848038342334,602.1866277025068,18.331491794953003,1041892671_0,1041892671,False
43.2,35,651.6764121991049,300.7291010685716,10.50084632320328,723575894#0_1,723575894#0,False
43.2,36,643.8988020422081,470.2643202222452,1.927473533747861,724060391#2_0,724060391#2,False
43.2,38,504.39745042641783,275.2705261131615,6.819511906581737,724091817#1_0,724091817#1,False
43.2,39,473.2011568277233,284.63122192199023,7.068717181277894,723893749#0_0,723893749#0,False
43.2,40,842.905141535878,591.1157418640246,6.285108180089531,35113168_0,35113168,False
43.2,41,71.37349283272232,327.6586383422978,4.629025338235433,35114429#1_0,35114429#1,False
43.2,43,579.62,394.82,0.0,817914016#1_2,817914016#1,False
43.3,14,539.0929787804063,377.2076730523631,15.649414455531062,:11703388662_0_0,:11703388662_0,False
43.3,16,564.9173637639635,449.0535948673225,19.58465281300101,:6790629503_0_2,:6790629503_0,False
43.3,17,659.4639547190834,585.1600729030696,14.60614820030559,682107400#1_0,682107400#1,False
43.3,18,437.71402058505396,325.3925670271352,13.707036999212946,459271667#0_1,459271667#0,False
43.3,20,534.208592803315,304.8509760948947,22.638030314593106,:9404261908_0_0,:9404261908_0,False
43.3,28,436.0441203928925,344.93899533208275,3.3800379989644433,-408205324#0_0,-408205324#0,False
43.3,29,441.7740303955365,335.15569664261795,2.8112495332392533,:4597095606_7_0,:4597095606_7,False
43.3,3,756.1111478836121,437.1253875008981,19.848314345282848,-1278204168#0_0,-1278204168#0,False
43.3,30,663.0733750012214,485.8352002555057,17.358575510158275,817119562#2_0,817119562#2,False
43.3,33,481.82735656162856,261.27278368010917,5.343116474535092,:5778873001_8_0,:5778873001_8,False
43.3,34,691.4665018176166,601.5084342647957,18.473570282055412,1041892671_0,1041892671,False
43.3,35,652.2305953492335,299.8212615660583,10.640206201910026,723575894#0_1,723575894#0,False
43.3,36,643.802427264804,470.15264892604677,1.474973533747861,724060391#2_0,724060391#2,False
43.3,38,504.8443013197827,275.8075366744102,6.986979516393311,724091817#1_0,724091817#1,False
43.3,39,472.85292284925055,285.27080703783065,7.283778434191332,723893749#0_0,723893749#0,False
43.3,40,842.4749542245185,590.6249384634791,6.5263259906313875,35113168_0,35113168,False
43.3,41,71.64272525023247,327.2660036167252,4.7603825568632505,35114429#1_0,35114429#1,False
43.3,43,579.6040246110584,394.8009874648718,0.2484385580648668,:4609802775_2_0,:4609802775_2,False
43.4,14,537.6695657999243,376.56853052584836,15.615185348171638,1174177596#2_0,1174177596#2,False
43.4,16,566.1395559552021,447.50093194509816,19.795415354933066,:6790629503_0_2,:6790629503_0,False
43.4,17,660.7750752302268,585.6937711087911,14.15614820030559,682107400#1_0,682107400#1,False
43.4,18,436.4620247383676,324.82117328402137,13.766697870090505,459271667#0_1,459271667#0,False
43.4,20,535.669018424248,306.57151622592215,22.58538754101004,:2290050435_2_0,:2290050435_2,False
43.4,28,436.21649811254343,344.6459532086762,3.399865477471731,-408205324#0_0,-408205324#0,False
43.4,29,441.92267219137096,334.89476566406074,3.0031297609484424,:4597095606_7_0,:4597095606_7,False
43.4,3,757.0189212095443,435.33247926994125,20.100714450002997,:411926174_10_0,:411926174_10,False
43.4,30,661.9192283293579,484.5114057538453,17.564867058500255,817119562#2_0,817119562#2,False
43.4,33,482.35278045801704,261.3080076284704,5.267105581531543,:5778873001_8_0,:5778873001_8,False
43.4,34,689.7295201273641,600.8228681813239,18.674396598044666,1041892671_0,1041892671,False
43.4,35,652.7975522849663,298.89249658581184,10.885460343570433,723575894#0_1,723575894#0,False
43.4,36,643.692897683637,470.0257349073539,1.6763020131943895,724060391#2_0,724060391#2,False
43.4,38,505.30641718371646,276.3628921702543,7.225663243488214,724091817#1_0,724091817#1,False
43.4,39,472.49437538200385,285.9293344577539,7.49949881691296,723893749#0_0,723893749#0,False
43.4,40,842.0336017647465,590.1213966751111,6.695711270833065,35113168_0,35113168,False
43.4,41,71.9214894125454,326.8594682842365,4.928916317081666,35114429#1_0,35114429#1,False
43.4,43,579.5719271800182,394.76278786062994,0.4991577678889248,:4609802775_2_0,:4609802775_2,False
43.5,14,536.2362921209308,375.9249625405748,15.723855360722066,1174177596#2_0,1174177596#2,False
43.5,16,567.6548305727937,446.1832732488056,20.051595473071504,:6790629503_0_2,:6790629503_0,False
43.5,17,662.044517438652,586.2105039515357,13.706148200305591,682107400#1_0,682107400#1,False
43.5,18,435.2116456354205,324.25051740058916,13.748920476776915,459271667#0_1,459271667#0,False
43.5,20,537.1274244150075,308.29297213157935,22.56503011469589,:2290050435_2_0,:2290050435_2,False
43.5,28,436.3892071293018,344.3523478801869,3.4063997650856748,-408205324#0_0,-408205324#0,False
43.5,29,442.08280512682575,334.6136627393222,3.235294497571387,:4597095606_7_0,:4597095606_7,False
43.5,3,757.8969082393168,433.49758502794464,20.33427825976105,:411926174_10_0,:411926174_10,False
43.5,30,660.7488159440876,483.1689546442349,17.812413666370865,817119562#2_0,817119562#2,False
43.5,33,482.8781361842358,261.37255683830057,5.365123055087644,:5778873001_8_0,:5778873001_8,False
43.5,34,687.9762836544472,600.1308865278138,18.849152762600106,1041892671_0,1041892671,False
43.5,35,653.3741823157784,297.9478855484946,11.071181844181831,723575894#0_1,723575894#0,False
43.5,36,643.5670755224734,469.8799423648847,1.9256527763208084,724060391#2_0,724060391#2,False
43.5,38,505.7791133167646,276.93096268209064,7.391096779993076,724091817#1_0,724091817#1,False
43.5,39,472.17445525593484,286.516933302369,7.69163884586465,723893749#1_0,723893749#1,False
43.5,40,841.5785727453632,589.6022512141387,6.903196903480359,35113168_0,35113168,False
43.5,41,72.2104083774765,326.4381237093242,5.108466557349665,35114429#1_0,35114429#1,False
43.5,43,579.5243637219371,394.706181920024,0.7396750705380015,:4609802775_2_0,:4609802775_2,False
43.6,14,534.8131092267278,375.2859255155307,15.613153515815632,1174177596#2_0,1174177596#2,False
43.6,16,568.9955550488859,444.73422293155977,19.84501338911936,:6790629503_0_2,:6790629503_0,False
43.6,17,663.2722813443592,586.7102714313031,13.256148200305592,682107400#1_0,682107400#1,False
43.6,18,433.95993630516625,323.6792544196475,13.763547392262048,459271667#0_1,459271667#0,False
43.6,20,538.5886481269521,310.0177539854331,22.608627003218043,:2290050435_2_0,:2290050435_2,False
43.6,28,436.5694117492385,344.0460000262946,3.554238143098386,-408205324#0_0,-408205324#0,False
43.6,29,442.2540666808441,334.31302425047465,3.4601349296928054,:4597095606_7_0,:4597095606_7,False
43.6,3,758.7831479435675,431.64544362355537,20.5254111279425,:411926174_10_0,:411926174_10,False
43.6,30,659.5692494190037,481.81600382930293,17.951729797307944,817119562#2_0,817119562#2,False
43.6,33,483.31975662311316,261.67124618077776,5.332539502074252,:5778873001_8_0,:5778873001_8,False
43.6,34,686.2048096201463,599.4227746791331,19.08245537337044,:4609319428_0_0,:4609319428_0,False
43.6,35,653.9632248219408,296.982940916689,11.309498900866586,723575894#0_1,723575894#0,False
43.6,36,643.4273295485946,469.7180160345532,2.1387505991817433,724060391#2_0,724060391#2,False
43.6,38,506.2630430719319,277.5125333878588,7.566746171785324,724091817#1_0,724091817#1,False
43.6,39,471.7955537775104,287.2130881594933,7.926452711150482,723893749#1_0,723893749#1,False
43.6,40,841.1068561304634,589.0640667708203,7.156362641902317,35113168_0,35113168,False
43.6,41,72.50748742015622,326.00487889625657,5.252747443494508,35114429#1_0,35114429#1,False
43.6,43,579.462521895218,394.63258309202746,0.9617227044911648,:4609802775_2_0,:4609802775_2,False
43.7,14,533.3880204664003,374.64603271922687,15.634061988297747,1174177596#2_0,1174177596#2,False
43.7,16,570.0866676941381,443.130128068719,19.39501338911936,215424982#0_2,215424982#0,False
43.7,17,664.4583669473482,587.1930735480936,12.806148200305593,682107400#1_0,682107400#1,False
43.7,18,432.71173387463324,323.1095919396691,13.724986218875642,459271667#0_1,459271667#0,False
43.7,20,540.0442420756788,311.73589064638406,22.521521096249106,:2290050435_2_0,:2290050435_2,False
43.7,28,436.74905775176,343.740601822008,3.5432203383110092,-408205324#0_0,-408205324#0,False
43.7,29,442.43483174468065,333.99570296993556,3.6521419826750314,:4597095606_7_0,:4597095606_7,False
43.7,3,759.675594213394,429.78033119447986,20.669155884042272,:411926174_10_0,:411926174_10,False
43.7,30,658.3810163826721,480.45311261405783,18.083624747611196,817119562#2_0,817119562#2,False
43.7,33,483.76423975573294,261.9718717020103,5.367106352065932,:5778873001_8_0,:5778873001_8,False
43.7,34,684.4124218095629,598.7044137605386,19.315614523462838,:4609319428_0_0,:4609319428_0,False
43.7,35,654.5559649646386,296.0119389724011,11.38049278652898,723575894#0_1,723575894#0,False
43.7,36,643.2730732468867,469.5410514618817,2.3467424470030727,:6789351756_1_0,:6789351756_1,False
43.7,38,506.7555582503381,278.104421770106,7.700988213594808,724091817#1_0,724091817#1,False
43.7,39,471.408350391137,287.9244960939243,8.100124983538839,723893749#1_0,723893749#1,False
43.7,40,840.620660147008,588.5093627251401,7.376027603737686,35113168_0,35113168,False
43.7,41,72.81396238704238,325.55793155005273,5.418879717280277,35114429#1_0,35114429#1,False
43.7,43,579.3844676004686,394.53968957774396,1.2138481578897682,:4609802775_2_0,:4609802775_2,False
43.8,14,531.961237998783,374.0053794151398,15.652642953567103,1174177596#2_0,1174177596#2,False
43.8,16,571.025499647868,441.48412399399774,18.94501338911936,215424982#0_2,215424982#0,False
43.8,17,665.6027742476191,587.6589103019071,12.356148200305594,682107400#1_0,682107400#1,False
43.8,18,431.461557444547,322.53908863572684,13.745030886356622,:4617141403_1_1,:4617141403_1,False
43.8,20,541.5020287771861,313.4566155627644,22.555448228228833,:2290050435_2_0,:2290050435_2,False
43.8,28,436.93206586458297,343.429488030209,3.609532404443005,-408205324#0_0,-408205324#0,False
43.8,29,442.6277901950879,333.65697699449237,3.8984947792878044,:4597095606_7_0,:4597095606_7,False
43.8,3,760.5761754675549,427.8982175621886,20.85756303527102,:411926174_10_0,:411926174_10,False
43.8,30,657.1783355198944,479.0736498887295,18.303505077379835,817119562#2_0,817119562#2,False
43.8,33,484.2013384578092,262.2675027743689,5.277939809697456,:5778873001_8_0,:5778873001_8,False
43.8,34,682.5984133868808,597.9773876397617,19.548608413845187,:4609319428_0_0,:4609319428_0,False
43.8,35,655.1298500563479,295.071824578746,11.018479559637672,723575894#0_1,723575894#0,False
43.8,36,643.1056053939672,469.3504231612179,2.5358915808338693,:6789351756_1_0,:6789351756_1,False
43.8,38,507.2588821972049,278.70929977126997,7.869994575567814,724091817#1_0,724091817#1,False
43.8,39,471.01474053639504,288.64767461866904,8.234145491403027,723893749#1_0,723893749#1,False
43.8,40,840.125558495781,587.9444981472659,7.511134543222517,35113168_0,35113168,False
43.8,41,73.13276324050332,325.0930087641247,5.636817571834316,35114429#1_0,35114429#1,False
43.8,43,579.2922910785147,394.4299890021867,1.4334675847577059,:4609802775_2_0,:4609802775_2,False
43.9,14,530.5389846695451,373.36675978299183,15.602955641345018,1174177596#2_0,1174177596#2,False
43.9,16,571.9432147405965,439.87514298726586,18.518888976953406,215424982#0_2,215424982#0,False
43.9,17,666.705503245172,588.1077816927435,11.906148200305594,682107400#1_0,682107400#1,False
43.9,18,430.207486172487,321.9669277636434,13.784540703390162,:4617141403_1_1,:4617141403_1,False
43.9,20,542.9620538249683,315.1798235134627,22.588261499831916,466112794#5_0,466112794#5,False
43.9,28,437.1271236643721,343.09788977056746,3.847192554569104,-408205324#0_0,-408205324#0,False
43.9,29,442.83346655331303,333.29592556130376,4.155444900553641,:4597095606_7_0,:4597095606_7,False
43.9,3,761.4830794440517,426.0028901506335,21.00399799498905,:411926174_10_0,:411926174_10,False
43.9,30,655.9602092720828,477.67647146375725,18.538567172518547,817119562#2_0,817119562#2,False
43.9,33,484.6443597713355,262.5671395963804,5.349454976869057,:5778873001_8_0,:5778873001_8,False
43.9,34,680.7623221623987,597.2415110784202,19.78658307794843,:4609319428_0_0,:4609319428_0,False
43.9,35,655.6802974051387,294.1701049086872,10.568479559637673,723575894#0_1,723575894#0,False
43.9,36,642.9248927859046,469.14471838395525,2.736451046258027,:6789351756_1_0,:6789351756_1,False
43.9,38,507.7784482902813,279.33369704425684,8.123957462413507,724091817#1_0,724091817#1,False
43.9,39,470.61055966606204,289.39027524722565,8.45528650024716,723893749#1_0,723893749#1,False
43.9,40,839.6154044513506,587.3624601996165,7.739492801101089,35113168_0,35113168,False
43.9,41,73.46352050911729,324.6106493566121,5.848222686654543,35114429#1_0,35114429#1,False
43.9,43,579.1881760675203,394.30608026286643,1.619126977060729,:4609802775_2_0,:4609802775_2,False
44.0,14,529.1117234416176,372.7258915061381,15.657895235793097,1174177596#2_0,1174177596#2,False
44.0,16,572.8386298026785,438.30525943686246,18.068888976953406,215424982#0_2,215424982#0,False
44.0,17,667.7665539400068,588.539687720603,11.456148200305595,682107400#1_0,682107400#1,False
44.0,18,428.95670854293877,321.3962695919359,13.748337538324199,:4617141403_1_1,:4617141403_1,False
44.0,20,544.4187361889097,316.8987087029135,22.532227656784,466112794#5_0,466112794#5,False
44.0,28,437.3271471220841,342.757849892457,3.9451319459200804,-408205324#0_0,-408205324#0,False
44.0,29,443.0512870431057,332.91355589715687,4.400802558718216,:4597095606_7_0,:4597095606_7,False
44.0,3,762.3986280692156,424.08949639467284,21.204209029429485,:411926174_10_0,:411926174_10,False
44.0,30,654.7307995637244,476.266351024225,18.71028926754984,817119562#2_0,817119562#2,False
